tp6,pred_0,pred_1,pred_2
-4.6051702,-0.76402944,1.1277034,0.9436414
-4.6051702,-2.0147123,1.015839,0.9985448
-4.6051702,-1.5203428,0.8638776,0.9988116
,-2.0805564,0.9690962,0.99850297
-4.6051702,-1.9755518,1.039274,0.99723226
-4.6051702,-1.28496,0.9058719,0.9989183
-4.6051702,-1.8497238,1.0368669,0.9974833
-4.6051702,-1.5593488,0.9624435,0.9982963
-4.6051702,-1.7676976,1.1360716,0.9893427
-4.6051702,-1.5992377,1.1093006,0.99590945
-4.6051702,-1.4683442,1.0635766,0.9983417
-4.6051702,-1.7749491,1.1547167,0.9881477
-4.6051702,-1.6059169,1.2047391,0.99571383
-4.6051702,-1.7675006,1.2140841,0.991751
-4.6051702,-1.8025498,1.1318178,0.9892818
-4.6051702,-1.6897131,1.3502885,0.99599326
-4.6051702,-1.739101,1.1435072,0.98350656
-4.6051702,-1.7815146,1.3649391,0.9942985
-4.6051702,-1.1673212,0.81026053,0.9987729
-4.6051702,-1.0197054,0.8121841,0.9991295
,-1.1151704,0.80021685,0.99902093
-4.6051702,-1.4096596,0.8187111,0.99877125
,-0.9739632,0.80879086,0.9993062
-4.6051702,-1.3259758,0.7969263,0.9991698
-4.6051702,-1.2238361,0.8381043,0.9992249
-4.6051702,-1.1129503,0.808944,0.9993618
-4.6051702,-1.2297906,0.86755323,0.9992656
-4.6051702,-1.168581,0.8589713,0.9993766
-4.6051702,-1.3431569,0.985779,0.99894565
-4.6051702,-1.2971699,1.0227243,0.9990275
-4.6051702,-1.4892945,1.1526555,0.99811256
-4.6051702,-1.7035395,1.4072884,0.9912649
-4.6051702,-1.4053016,0.93085605,0.9727349
-4.6051702,-1.719518,1.0662143,0.9833408
-4.6051702,-1.2834682,1.0198185,0.93919194
-4.6051702,-1.521701,1.4269043,0.9941479
-4.6051702,-2.0144145,1.1301526,0.99044997
-4.6051702,-1.614042,1.3086357,0.99778605
-4.6051702,-1.6556748,1.3345995,0.99734324
,-1.377049,1.0855539,0.9829025
-4.6051702,-1.8206224,1.2668806,0.98995894
-4.6051702,-1.5767868,1.0138706,0.9914921
-4.6051702,-1.6312824,0.9559302,0.9921978
,-1.8332806,1.2771597,0.9949379
-4.6051702,-1.9838016,1.3934201,0.99116397
-4.6051702,-1.7764194,1.0977209,0.9870024
-4.6051702,-2.062667,1.5240576,0.99115926
-4.6051702,-1.4905841,1.0413513,0.97088563
-4.6051702,-1.8934116,1.0627941,0.9910232
-4.6051702,-2.0715897,1.682404,0.9854768
-4.6051702,-1.3631651,1.1399138,0.96349174
-4.6051702,-1.891083,1.075887,0.99036145
-4.6051702,-1.7559865,1.4780945,0.980873
-4.6051702,-1.6882432,0.921621,0.9947429
-4.6051702,-1.7572687,1.5298393,0.99582833
-4.6051702,-1.5903484,0.89334583,0.99451363
-4.6051702,-1.6239374,0.9774856,0.9919925
-4.6051702,-1.6380138,1.0593143,0.9796784
-4.6051702,-2.0804887,1.2602053,0.98774487
-4.6051702,-1.9608372,1.5792273,0.9949226
-4.6051702,-1.9166555,1.5992377,0.99195415
-4.6051702,-1.7339598,1.0799266,0.9854034
-4.6051702,-1.8663806,1.0371753,0.9892266
-4.6051702,-1.8102386,0.89690304,0.9942445
-4.6051702,-1.6327499,1.4643502,0.99598145
-4.6051702,-1.133099,1.3091519,0.89544284
-4.6051702,-1.9232543,0.94057435,0.9950565
-4.6051702,-1.6920531,1.2983054,0.98940164
-4.6051702,-2.070497,1.2511586,0.9867518
-4.6051702,-1.3290046,1.0038295,0.9560521
-4.6051702,-1.693305,0.9836282,0.9922895
-4.6051702,-1.7899435,0.8582624,0.99495333
-4.6051702,-1.6941808,0.8840969,0.99496883
-4.6051702,-1.6146181,1.4107552,0.9931017
,-1.5363115,1.435601,0.9951249
-4.6051702,-2.134111,1.3002971,0.9886895
,-1.7386296,1.2644421,0.9668192
-4.6051702,-1.7072563,1.1267314,0.98763126
-4.6051702,-1.9990699,1.1079197,0.99077284
-4.6051702,-1.5767794,1.1171662,0.97449636
-4.6051702,-1.5990602,1.4527373,0.99375904
-4.6051702,-1.8362443,1.015384,0.99171525
-4.6051702,-1.4839439,0.9781557,0.9970143
-4.6051702,-1.4132832,0.97837025,0.99734193
-4.6051702,-1.3148563,0.91453505,0.99760216
-4.6051702,-1.3169973,0.8996036,0.99783236
-4.6051702,-0.9645665,0.9288697,0.99824643
-4.6051702,-1.1866542,0.9392811,0.99786085
-4.6051702,-0.94127077,0.8948179,0.99861073
-4.6051702,-0.94058377,0.8348279,0.9993056
-4.6051702,-0.960136,0.85165286,0.9994024
-4.6051702,-0.9432969,0.8601999,0.999185
-4.6051702,-1.0864518,0.97244924,0.99851257
-4.6051702,-0.9284662,0.8426086,0.9993337
-4.6051702,-0.97084826,0.8674868,0.9993961
-4.6051702,-1.2648383,1.130058,0.99697506
-4.6051702,-1.1540536,1.1003773,0.99750996
-4.6051702,-0.9950375,0.8765301,0.9993142
-4.6051702,-0.98771185,0.8971515,0.9990382
-4.6051702,-1.0647178,0.8325686,0.9994993
-4.6051702,-1.0794894,0.8778983,0.9994165
-4.6051702,-1.2328341,1.1214675,0.99770784
-4.6051702,-1.356084,1.22321,0.9969695
-4.6051702,-1.162096,0.93592846,0.9993104
-4.6051702,-1.1888463,0.98071253,0.99892175
-4.6051702,-1.1642547,0.90774024,0.9993567
-4.6051702,-1.7087476,1.4871209,0.9936103
-4.6051702,-1.2932839,1.191613,0.9978357
-4.6051702,-1.267671,1.2822793,0.9961766
-4.6051702,-1.338948,1.3248582,0.9962435
-4.6051702,-1.6628126,1.5161242,0.99418676
-4.6051702,-1.4646142,0.9892569,0.99709547
-4.6051702,-1.6816658,1.3541145,0.9931415
-4.6051702,-1.2200296,1.1110144,0.9803026
-4.6051702,-1.708722,1.2824993,0.98832756
-4.6051702,-1.7971324,0.9790512,0.99290574
-4.6051702,-1.1844258,0.9252192,0.9819932
-4.6051702,-1.5532575,0.9491492,0.9932114
-4.6051702,-1.1905272,0.87730366,0.9864732
-4.6051702,-1.3468698,1.0320716,0.98285216
-4.6051702,-1.4173346,0.9588233,0.9892362
-4.6051702,-1.0918872,1.2636639,0.90496546
-4.6051702,-1.323391,0.99947673,0.97987384
-4.6051702,-1.3175972,1.580548,0.99529487
-4.6051702,-1.0855151,1.3404106,0.99767846
,-1.3901428,1.5123881,0.99257326
-4.6051702,-1.3900676,1.4718142,0.9916632
-4.6051702,-0.94035053,1.2077007,0.9987017
-4.6051702,-1.2246428,1.5183234,0.9956518
-4.6051702,-1.0847176,1.393979,0.9975024
-4.6051702,-1.3451879,1.5198988,0.9915358
-4.6051702,-1.1780938,1.505328,0.99647635
-4.6051702,-1.0480789,1.3646731,0.9983714
-4.6051702,-1.3810021,1.4213485,0.9895957
-4.6051702,-1.1624312,1.5712702,0.9964978
-4.6051702,-1.2750214,1.6111994,0.9937317
-4.6051702,-1.4000863,1.5266773,0.99058086
-4.6051702,-1.1855271,1.7187915,0.99691725
-4.6051702,-1.4583632,1.4216062,0.98796785
-4.6051702,-1.2936141,1.7674556,0.9958022
-4.6051702,-0.89900345,1.2043197,0.9983536
-4.6051702,-0.83888584,1.1660523,0.9989128
,-0.8384463,1.1764188,0.9985232
-4.6051702,-1.0212253,1.3103248,0.99739325
,-0.81130534,1.1846627,0.99884844
-4.6051702,-0.95524627,1.1998408,0.9986117
-4.6051702,-0.90174586,1.1788722,0.9987967
-4.6051702,-0.856708,1.1379658,0.99926955
-4.6051702,-0.9161035,1.1807855,0.9990501
-4.6051702,-0.8720041,1.1667094,0.99931026
-4.6051702,-0.9516606,1.2409608,0.99900085
-4.6051702,-0.9410681,1.2702867,0.99916804
-4.6051702,-1.0154796,1.4314951,0.9983145
-4.6051702,-1.4003531,1.8099277,0.98720235
-4.6051702,-1.2344143,1.0215869,0.9865812
-4.6051702,-1.4298387,1.3074672,0.98757774
-4.6051702,-1.1299782,1.1283785,0.9835543
-4.6051702,-1.1669189,1.7807149,0.99306905
-4.6051702,-1.7272356,1.5031079,0.9889882
-4.6051702,-1.1064146,1.695122,0.99781847
-4.6051702,-1.1490289,1.7515186,0.997232
,-1.2353597,1.1087284,0.98463076
-4.6051702,-1.5066468,1.5391623,0.98941237
-4.6051702,-1.3261406,1.1364168,0.9861842
-4.6051702,-1.4978697,1.0718486,0.99030215
,-1.3947964,1.6138755,0.99255145
-4.6051702,-1.6270596,1.6854936,0.9913726
-4.6051702,-1.5515609,1.1891242,0.99185175
-4.6051702,-1.5588763,1.9775307,0.99385357
-4.6051702,-1.3116796,1.2137159,0.9872913
-4.6051702,-1.6690753,1.1973969,0.9913663
-4.6051702,-1.6565115,2.0423834,0.98907185
-4.6051702,-1.4026674,0.8819481,0.9940141
-4.6051702,-1.6517613,1.1528873,0.99095964
-4.6051702,-1.4529583,1.6835961,0.9889209
-4.6051702,-1.4207306,0.99617964,0.9927981
-4.6051702,-1.2681847,1.9074082,0.9965951
-4.6051702,-1.5842779,0.8319542,0.99694186
-4.6051702,-1.4200909,1.1406983,0.98652595
-4.6051702,-1.4111462,1.1547891,0.9874303
-4.6051702,-1.7182708,1.5028613,0.9909864
-4.6051702,-1.436376,2.0042534,0.99580896
-4.6051702,-1.470038,1.9500141,0.9930648
-4.6051702,-1.5331583,1.1406975,0.9895397
-4.6051702,-1.6831155,1.1794926,0.9874701
-4.6051702,-1.6436479,1.025135,0.9916745
-4.6051702,-1.1887138,1.8419538,0.9956852
-4.6051702,-1.3376775,0.8303112,0.9954016
-4.6051702,-1.7287726,1.0810082,0.9923543
-4.6051702,-1.443428,1.665087,0.9849582
-4.6051702,-1.7565465,1.532398,0.9905256
-4.6051702,-1.2360166,1.1770024,0.9844098
-4.6051702,-1.603657,1.0079305,0.99376076
-4.6051702,-1.5714247,0.9966071,0.99081475
-4.6051702,-1.5057166,1.0131392,0.9916809
-4.6051702,-1.2938352,1.7967379,0.9908351
,-1.1453406,1.8089956,0.99362046
-4.6051702,-1.7933677,1.5096407,0.99172497
,-1.5848005,1.2775167,0.9835376
-4.6051702,-1.5130992,1.3885825,0.9843129
-4.6051702,-1.7951975,1.150083,0.99078476
-4.6051702,-1.3181839,1.3517464,0.9862991
-4.6051702,-1.2380123,1.813281,0.99331254
-4.6051702,-1.6071836,1.2726598,0.9884849
-4.6051702,-1.2741718,1.4961638,0.99353516
-4.6051702,-1.1629653,1.4427086,0.9961527
-4.6051702,-1.1276022,1.3941416,0.9965108
-4.6051702,-1.0727937,1.3568944,0.9972784
-4.6051702,-0.7977326,1.2583392,0.99766123
-4.6051702,-0.9727896,1.3251841,0.9975823
-4.6051702,-0.8038402,1.2477793,0.9981146
-4.6051702,-0.82086354,1.212648,0.99896216
-4.6051702,-0.8124166,1.2219378,0.9992149
-4.6051702,-0.80818945,1.1969138,0.99901676
-4.6051702,-0.85087454,1.2433565,0.9985819
-4.6051702,-0.81258374,1.2117683,0.9991049
-4.6051702,-0.8028762,1.2264599,0.9991697
-4.6051702,-1.0159737,1.4685032,0.9966516
-4.6051702,-0.88671947,1.3386567,0.99762964
-4.6051702,-0.8179473,1.2017798,0.9992279
-4.6051702,-0.8107725,1.2109147,0.998946
-4.6051702,-0.849172,1.1484056,0.9994678
-4.6051702,-0.84970164,1.1834772,0.99943775
-4.6051702,-0.940207,1.3525059,0.99800926
-4.6051702,-1.0361832,1.5341254,0.9971083
-4.6051702,-0.87235373,1.2154187,0.99934787
-4.6051702,-0.9065941,1.2230222,0.9992065
-4.6051702,-0.870876,1.1853833,0.99936944
-4.6051702,-1.3093454,1.9362851,0.9920912
-4.6051702,-0.93271774,1.466857,0.9981111
-4.6051702,-0.91289556,1.6098449,0.9966292
-4.6051702,-0.9251694,1.6498708,0.99647236
-4.6051702,-1.2447814,1.9212456,0.9924158
-4.6051702,-1.2616426,1.525091,0.9939016
-4.6051702,-1.4066982,1.8513235,0.98371524
-4.6051702,-1.0240452,1.4208293,0.9641871
-4.6051702,-1.5075605,1.6321789,0.97608495
-4.6051702,-1.6452382,1.1838961,0.98787737
-4.6051702,-1.0683079,0.97661424,0.9797616
-4.6051702,-1.3593922,1.0118526,0.9900865
-4.6051702,-1.1303755,0.95389646,0.97996026
-4.6051702,-1.3482858,0.815255,0.99594754
-4.6051702,-1.4278603,0.7534756,0.9973115
-4.6051702,-1.2797751,0.8737945,0.9937039
-4.6051702,-1.355902,0.801755,0.99525565
-4.6051702,0.01609879,1.3113999,0.4592941
-4.6051702,0.22829986,1.2801846,0.44445932
,-0.72343117,1.3613509,0.6890835
-4.6051702,-0.8050261,1.385467,0.74716216
-4.6051702,-0.22724032,1.2736268,0.5579788
-4.6051702,0.1720846,1.2758669,0.43848383
-0.67334455,0.1729438,1.2429885,0.4321358
0.104360014,-0.041844875,1.3242253,0.4391773
0.74668795,0.37528044,1.2166592,0.3620408
-4.6051702,-0.3043119,1.2561405,0.55019546
0.74668795,-0.74444014,1.3909848,0.7021296
-4.6051702,0.053317852,1.2617917,0.451795
-0.34249032,0.15621701,1.2823334,0.40377468
-4.6051702,-0.11224247,1.3429933,0.44782177
-4.6051702,-0.44613457,1.2892741,0.5778618
-1.171183,-0.06899222,1.3596232,0.3973408
-2.207275,-0.35953173,1.2702298,0.55201656
-4.6051702,-0.108903915,1.2125871,0.4949739
-4.6051702,-0.030859236,1.2817465,0.53995603
,-0.07216778,1.2251484,0.48351476
-0.09431068,-0.26124382,1.3049793,0.5752484
,-0.11418694,1.3285482,0.604978
-4.6051702,-0.11199425,1.2333044,0.49457836
-1.5606477,-0.2200042,1.3049033,0.5740551
-4.6051702,-0.15445404,1.3449001,0.58673805
-4.6051702,-0.19308755,1.34227,0.58960444
-4.6051702,-0.18387099,1.3825918,0.62063444
-4.6051702,-0.22829327,1.3264027,0.5834367
-4.6051702,-0.30707675,1.4544418,0.6891371
-4.6051702,-0.38692778,1.3323077,0.5971975
-4.6051702,-0.46608317,1.4985399,0.7272789
0.87962675,-0.23232058,1.422418,0.3963356
0.19062036,-0.25962037,1.3759484,0.42206445
-0.21072103,-0.21977401,1.3763233,0.3670666
-4.6051702,-0.6122561,1.5162106,0.729657
0.104360014,-0.28970984,1.3633007,0.47318006
-4.6051702,-0.56271684,1.4327327,0.6509685
-4.6051702,-0.387172,1.3293875,0.57340676
,0.02050092,1.4786805,0.5769517
-1.5606477,-0.34574068,1.4426435,0.65220594
-4.6051702,-0.18141466,1.5123578,0.66014045
-4.6051702,0.3695745,1.4815774,0.46147496
,-0.5107896,1.4834795,0.70354176
-2.207275,-0.46631092,1.4690917,0.6642573
-0.8915981,-0.3453749,1.3850905,0.52719927
-2.207275,-0.46247834,1.3327403,0.56838775
-0.21072103,-0.2496587,1.3966367,0.42596966
0.3435897,-0.25623667,1.4003925,0.52446896
-4.6051702,-0.21082777,1.3455324,0.47277507
-0.09431068,-0.23029119,1.4975107,0.65173984
-0.34249032,0.04707347,1.4644328,0.43656692
-4.6051702,-0.1607588,1.355452,0.5726085
-1.171183,-0.033220723,1.4684048,0.5862585
-4.6051702,-0.538538,1.4348718,0.631582
-2.207275,-0.5617868,1.4649533,0.8197304
-4.6051702,-0.1258314,1.4864404,0.6485069
-0.09431068,-0.16025761,1.4268953,0.45419002
-0.34249032,-0.44356263,1.4042201,0.59263957
-2.207275,-0.36427015,1.3149356,0.53233546
-4.6051702,-0.27776933,1.3505213,0.556735
-0.34249032,0.07264035,1.4351033,0.3614109
-1.5606477,0.36972058,1.4444278,0.4299098
-4.6051702,0.2714067,1.497568,0.45930386
-4.6051702,-0.6828669,1.5133984,0.73728555
-4.6051702,0.120837264,1.5640484,0.48693192
-4.6051702,0.19793496,1.5172327,0.44771817
-4.6051702,-0.3084162,1.4613289,0.69148856
-1.5606477,-0.39844683,1.3546425,0.5282894
1.6114359,-0.10393171,1.3693424,0.3233686
-4.6051702,0.37411743,1.5327464,0.3962057
-4.6051702,0.2508719,1.4866143,0.5005713
-4.6051702,0.30177382,1.5078872,0.48609143
-4.6051702,-0.50772184,1.4634767,0.7126416
,-0.70721895,1.5512344,0.7699135
-4.6051702,-0.5538487,1.4653513,0.6513257
,0.32715613,1.2664449,0.28580785
-4.6051702,0.04266736,1.438578,0.5542035
-0.67334455,0.17501655,1.5123687,0.42223045
-1.5606477,-0.11880799,1.3595545,0.4088135
-4.6051702,-0.68037313,1.5266377,0.73915
-1.5606477,0.12652218,1.467182,0.5183648
-4.6051702,-0.3117915,1.3323871,0.5597954
-4.6051702,-0.1680777,1.3483403,0.5839563
-4.6051702,-0.34901232,1.3801079,0.6441769
-0.8915981,-0.17088892,1.3341576,0.5674623
-4.6051702,-0.20370969,1.2891879,0.5753709
-4.6051702,-0.45610034,1.3774148,0.72822934
-4.6051702,-0.20156485,1.3165457,0.6057059
-4.6051702,-0.104113825,1.4035251,0.6806084
-4.6051702,-0.22743413,1.4695448,0.7443276
-4.6051702,-0.2617621,1.4195052,0.7115809
-4.6051702,-0.45758998,1.4245001,0.7216041
-1.5606477,-0.16008234,1.4428664,0.7210438
-4.6051702,-0.20037395,1.4668717,0.7323176
-4.6051702,-0.8209149,1.5662813,0.8553358
-4.6051702,-0.66803515,1.509076,0.79006666
-4.6051702,-0.26825902,1.4694179,0.7387753
-4.6051702,-0.4329613,1.4859289,0.75675935
-4.6051702,-0.15733367,1.4057828,0.6619379
-4.6051702,-0.18613493,1.4548584,0.70588887
-4.6051702,-0.6731122,1.5176429,0.7948453
-4.6051702,-0.7828057,1.5744952,0.836354
-4.6051702,-0.2685576,1.480825,0.71603906
-4.6051702,-0.37816206,1.4686621,0.7146464
-2.207275,-0.18387546,1.4248734,0.66203374
-4.6051702,-0.86607146,1.5775926,0.8524077
-4.6051702,-0.3932202,1.5467838,0.7459418
-4.6051702,-0.28065327,1.6274345,0.7644847
-4.6051702,-0.30733165,1.5955298,0.74174124
-4.6051702,-0.8298134,1.5585189,0.82221884
-4.6051702,-0.39840895,1.3339427,0.69527495
-4.6051702,-0.95380205,1.3075013,0.8761589
-4.6051702,-0.85809517,1.3093178,0.880214
-1.5606477,-0.34563613,1.4673777,0.6981705
-4.6051702,-0.024934594,1.4455041,0.61086124
-4.6051702,-0.7135131,1.4369237,0.79558283
-4.6051702,-0.48187834,1.5048203,0.7619405
-4.6051702,-1.1480705,0.92336756,0.9818205
-4.6051702,-0.32564133,1.4942207,0.71692294
-4.6051702,-0.24404219,1.4691478,0.6892973
-4.6051702,0.6221529,1.329205,0.29834628
-4.6051702,0.5461476,1.381381,0.25153702
1.1969482,0.40334326,1.0341184,0.22813118
1.4374627,-0.07783545,1.2424554,0.40720773
,0.64155525,0.9608596,0.18160073
1.7766458,0.16533598,1.1685498,0.2767094
0.53649336,-0.3482455,1.164173,0.44385484
1.068153,0.44241148,1.056101,0.26717412
0.0099503305,0.34982276,1.1155906,0.2886128
1.6114359,0.20565885,1.1375207,0.2690766
1.8099267,0.06353735,1.2032862,0.32091355
-0.34249032,-0.43308485,1.1399326,0.41394252
0.64710325,-0.036453977,1.2571023,0.3127577
-0.09431068,-0.15760565,1.1964438,0.3370225
1.1346227,0.011356793,1.1989509,0.31092316
0.3435897,-0.046349317,1.2425548,0.30473956
-0.8915981,-0.4579131,1.1482173,0.37775645
1.2267123,-0.19609523,1.2939672,0.35285392
-0.09431068,-0.40098846,1.1979802,0.36289826
-1.5606477,-0.23786259,1.2035171,0.503397
-4.6051702,-0.4640245,1.2613001,0.64164066
,-0.4001828,1.2000897,0.53621584
-1.171183,0.18309075,1.2211381,0.41446602
,-0.38285512,1.3104489,0.6564605
-4.6051702,-0.21651635,1.1638052,0.41068447
-0.4942963,-0.3633418,1.1906521,0.48575422
-2.207275,-0.46463996,1.254333,0.6082104
-0.09431068,-0.3932371,1.2209327,0.5208614
-0.8915981,-0.47732556,1.2700045,0.6227191
-0.21072103,-0.3777036,1.1872274,0.48049608
-4.6051702,-0.45062137,1.2641072,0.6082252
0.0099503305,-0.5605585,1.1906955,0.48810866
-4.6051702,-1.321316,1.3957398,0.9074158
-1.5606477,-0.06504487,1.3345466,0.27918187
-4.6051702,-0.59516054,1.3259972,0.5125837
-0.09431068,-0.8608891,1.1771023,0.83755255
-2.207275,-0.8788883,1.2898724,0.7507824
-0.09431068,-0.29047126,1.3154664,0.30507505
-0.4942963,-0.5604959,1.2239163,0.4900948
1.166271,-0.44816816,1.1725346,0.4226773
,-1.2232994,1.3401856,0.96728826
-0.8915981,-1.01905,1.3567402,0.78820676
-4.6051702,-1.3644058,1.3218961,0.97719896
-4.6051702,-1.2435938,1.3753699,0.94906414
,-0.9160102,1.2968616,0.76770794
-0.4942963,-0.65816814,1.2577578,0.55175334
1.4609379,-0.013983302,1.2868024,0.29559356
0.41210964,-0.33689824,1.2734208,0.35377714
-0.8915981,-0.2911688,1.3437219,0.34457132
-0.09431068,-0.29542714,1.3244022,0.40652367
2.0162354,0.18256402,1.1091899,0.20600942
-4.6051702,-1.0902202,1.3626355,0.8974339
-0.34249032,-0.5596409,1.3318413,0.6283861
0.104360014,-0.5845409,1.2338648,0.580648
-4.6051702,-1.312913,1.2535377,0.9757429
-0.4942963,-0.62786764,1.218208,0.48717773
-4.6051702,-1.3364439,1.2048703,0.98035973
-4.6051702,-1.4441748,1.3568752,0.97747886
0.47623417,0.13607621,1.2104497,0.23677017
1.975469,0.04714767,1.1849416,0.25943428
1.0331845,-0.1666396,1.2014742,0.30098993
1.0331845,-0.3758705,1.2460903,0.39013296
0.104360014,-0.06415706,1.3052359,0.33816928
-0.21072103,-0.63915586,1.3568282,0.729901
-1.5606477,-1.124234,1.4356141,0.91465956
-0.4942963,-0.74357015,1.1901418,0.59445214
-4.6051702,-0.5856016,1.3626691,0.7745322
-0.34249032,-0.80170244,1.4374647,0.8128654
-4.6051702,-1.3141226,1.3994067,0.9124877
0.19062036,0.056247883,1.19076,0.2333039
-2.207275,-0.7137241,1.3368349,0.60621166
-2.207275,-0.95095366,1.3766633,0.8934407
-4.6051702,-1.1423835,1.4446259,0.92157084
-4.6051702,-1.1292132,1.4468306,0.92541873
-4.6051702,-1.1373235,1.3694829,0.8484347
,-1.0748322,1.3433746,0.80109763
1.5282278,-0.3921119,1.3058902,0.37892047
,0.07842391,1.1018964,0.24570383
-4.6051702,-1.0721159,1.4145004,0.8678741
-2.207275,-0.7923904,1.3716278,0.7894639
-0.21072103,-0.48097217,1.3201584,0.46944597
-4.6051702,-0.7909957,1.227327,0.6843316
-0.8915981,-1.01253,1.4312346,0.83000016
-4.6051702,-0.5319543,1.3198079,0.6408035
-4.6051702,-0.5874221,1.3714967,0.69110936
-2.207275,-0.62990063,1.392218,0.73821336
-0.34249032,-0.5963865,1.3378444,0.6751343
-2.207275,-0.44570547,1.2864618,0.6603064
-4.6051702,-0.759425,1.3883958,0.7738745
-4.6051702,-0.4369642,1.3200057,0.6914926
-2.207275,-0.44248563,1.4027096,0.75221676
-2.207275,-0.4448365,1.4756943,0.7919518
-2.207275,-0.4669204,1.3874663,0.7452544
-4.6051702,-0.66494364,1.3411807,0.72188824
-2.207275,-0.4366288,1.4473499,0.7819235
-4.6051702,-0.42485088,1.4624076,0.77721334
-1.171183,-1.038503,1.4709628,0.8611274
-1.171183,-0.82019085,1.3911078,0.77941424
-1.171183,-0.44789165,1.3996736,0.7441567
-0.8915981,-0.61163646,1.3907752,0.7552295
-1.171183,-0.43389976,1.3588308,0.6971539
-4.6051702,-0.42170575,1.3892094,0.7202337
-2.207275,-0.84166926,1.3544552,0.7622491
-4.6051702,-0.9502469,1.399308,0.81109923
-4.6051702,-0.44596642,1.3491808,0.68622947
0.0099503305,-0.47121325,1.2802886,0.64129645
-0.09431068,-0.44332135,1.308694,0.65209365
-4.6051702,-1.4163934,1.3484747,0.9159761
0.0099503305,-0.35277447,1.2955456,0.6032621
1.2837077,-0.22921532,1.3727287,0.6344809
0.6981347,-0.34008533,1.3074235,0.6075567
-4.6051702,-1.3036194,1.3845859,0.8633052
-4.6051702,-0.77126753,1.3516992,0.76265633
-4.6051702,-1.2736392,1.2528296,0.9273402
-4.6051702,-1.1987875,1.1379405,0.97165424
-4.6051702,-1.3374579,1.3102201,0.9551587
-4.6051702,-1.442506,1.3632041,0.9737129
-4.6051702,-1.3170664,0.96439725,0.98917794
-4.6051702,-1.4140105,1.1820973,0.98817945
-4.6051702,-1.1558027,0.8381724,0.9886208
-4.6051702,-1.1479759,1.3281149,0.9305481
-4.6051702,-1.0547051,1.2950089,0.92344606
-2.207275,-0.35587484,1.3909886,0.701073
-4.6051702,-0.38940075,1.4094309,0.6495701
-4.6051702,-1.1531004,2.010468,0.9692914
-4.6051702,-0.95653945,1.7342303,0.99044436
,-1.2673461,1.8612794,0.9689315
-4.6051702,-1.3056588,1.7820563,0.97225475
-4.6051702,-0.8019025,1.6301316,0.99389875
-4.6051702,-1.1268452,1.8380673,0.9876013
-4.6051702,-0.9299524,1.7160373,0.99158
-4.6051702,-1.33544,1.7172066,0.9882697
-4.6051702,-1.0561647,1.7788093,0.99193406
-4.6051702,-0.9300015,1.7422235,0.9949234
-4.6051702,-1.4873475,1.5737078,0.98702663
-4.6051702,-1.0475447,1.8400947,0.9925774
-4.6051702,-1.2255793,1.8707592,0.9877508
-4.6051702,-1.4479021,1.6945928,0.99011856
-4.6051702,-1.0781443,1.9996619,0.992875
-4.6051702,-1.6190866,1.4988354,0.99099267
-4.6051702,-1.2257229,2.0160286,0.99166405
-4.6051702,-0.87617815,1.7223967,0.98447126
-4.6051702,-0.84916973,1.6879086,0.99226075
,-0.8166585,1.6731769,0.98847896
-4.6051702,-0.90966064,1.7289873,0.9863181
,-0.8070068,1.658648,0.99299437
-4.6051702,-0.82350343,1.6619899,0.9909774
-2.207275,-0.7781427,1.611687,0.99357045
-2.207275,-0.7622836,1.5717094,0.99637246
-4.6051702,-0.78892976,1.6096444,0.99544936
-4.6051702,-0.7763271,1.5395865,0.9975325
-4.6051702,-0.8319343,1.6223481,0.99662954
-4.6051702,-0.82176006,1.695254,0.9967719
-4.6051702,-0.9338575,1.8358307,0.9951904
-4.6051702,-1.2446464,2.0421758,0.9874449
-4.6051702,-1.521321,1.062743,0.9946695
-4.6051702,-1.6392301,1.438244,0.9909889
-4.6051702,-1.3140154,1.224357,0.9881486
-4.6051702,-1.1037419,2.1384368,0.9910285
-4.6051702,-1.9269797,1.6865177,0.99092066
-4.6051702,-1.0120537,2.0922,0.993697
-4.6051702,-1.069264,2.1156585,0.9927341
,-0.82719886,1.4775021,0.9729524
-4.6051702,-1.563246,1.9140589,0.99299556
-4.6051702,-1.1017947,1.4824814,0.98246276
-4.6051702,-1.3343648,1.3975159,0.98983836
,-1.3864193,2.0160105,0.992411
-4.6051702,-1.7515137,2.1039186,0.99202406
-4.6051702,-1.8529855,1.3478005,0.9943744
-4.6051702,-1.5779879,2.2140596,0.9905413
-4.6051702,-1.6034728,1.3062657,0.99250364
-4.6051702,-1.9540068,1.4833275,0.9925925
-4.6051702,-1.784524,2.352245,0.98944926
-4.6051702,-0.8861517,1.152044,0.97979546
-4.6051702,-1.8767473,1.3688408,0.9946743
-4.6051702,-1.505023,2.04629,0.9914437
-4.6051702,-1.1732991,1.2904502,0.991155
-4.6051702,-1.2651899,2.2917922,0.9931912
-4.6051702,-0.9754336,1.1460446,0.99297196
-4.6051702,-1.2494826,1.4358507,0.98775
-4.6051702,-1.73649,1.279198,0.99409807
-4.6051702,-1.9430944,1.830785,0.990476
-4.6051702,-1.4443365,2.3281944,0.99188644
-4.6051702,-1.5242814,2.2975438,0.99129313
-4.6051702,-1.8060416,1.3374858,0.993676
-4.6051702,-1.7123216,1.4838612,0.99261755
-4.6051702,-1.5450672,1.2849782,0.9936045
-4.6051702,-1.1188298,2.2264693,0.99172807
-4.6051702,-0.7332346,1.195117,0.9684087
