tp6,pred_0,pred_1
0.53649336,-2.8693728,1.3723017
-0.67334455,-3.9112132,0.7398701
,-2.2222188,1.746068
0.3435897,-1.9638333,1.8778324
-2.207275,-4.425191,0.1989541
0.27002713,-2.7896643,1.3107805
-2.207275,-3.7523456,0.8073681
0.104360014,-2.1534805,1.6203394
-0.21072103,-3.1708522,1.1208451
-4.6051702,-4.4801874,0.19506982
0.27002713,-1.9236431,1.9621902
-2.207275,-4.0063996,0.5976528
-0.67334455,-3.4744246,1.0857009
0.3435897,-2.4305315,1.4872112
-4.6051702,-4.574176,0.17398264
-0.4942963,-2.1025124,1.7241074
-4.6051702,-4.4774055,0.28716493
-4.6051702,-4.524946,0.12279563
-4.6051702,-4.57137,0.066255994
,-4.5416145,0.08904548
-4.6051702,-4.2747955,0.54258466
,-4.5430117,0.08183574
-4.6051702,-4.3483887,0.28053656
-4.6051702,-4.398053,0.19102332
-4.6051702,-4.5267987,0.08229456
-4.6051702,-4.522518,0.114892505
-4.6051702,-4.602644,0.07865487
-4.6051702,-4.521525,0.10523487
-4.6051702,-4.643596,0.07198516
-4.6051702,-4.607785,0.09810746
-4.6051702,-4.630295,0.063383386
-4.6051702,-4.5588427,0.13736412
-4.6051702,-3.318163,1.7469114
-0.21072103,-2.3141646,2.3175402
-4.6051702,-4.5961504,0.06346246
-4.6051702,-4.4184704,0.5535386
-4.6051702,-4.657049,0.10393606
-4.6051702,-4.6623793,0.10679482
,-4.5305595,0.09313766
-4.6051702,-4.618212,0.062598266
-4.6051702,-4.5700593,0.072496764
-4.6051702,-4.5943336,0.062397484
,-4.6279807,0.05913546
-4.6051702,-4.7137146,0.075277254
-4.6051702,-4.626244,0.091683246
-4.6051702,-4.723098,0.21586716
-4.6051702,-4.5736656,0.1903162
-4.6051702,-4.6090355,0.06519365
-4.6051702,-4.744523,0.1044305
-4.6051702,-4.5574436,0.103143685
-4.6051702,-4.5401006,0.057411764
-4.6051702,-4.5967913,0.073336914
-4.6051702,-4.594882,0.07004245
-4.6051702,-4.710529,0.0863423
-4.6051702,-4.559184,0.088628314
-4.6051702,-4.557428,0.06448224
-4.6051702,-4.553637,0.087931864
-4.6051702,-4.7215266,0.12759148
-4.6051702,-4.7890844,0.10377018
-4.6051702,-4.667454,0.08155612
-4.6051702,-4.5118937,0.07699258
-4.6051702,-4.634283,0.058968145
-4.6051702,-4.5816593,0.05766382
-4.6051702,-4.6300573,0.06248743
-4.6051702,-4.5291643,0.11073682
-4.6051702,-4.5585566,0.057960432
-4.6051702,-4.628108,0.06214787
-4.6051702,-4.747386,0.16752751
-4.6051702,-4.0308356,0.99071425
-4.6051702,-4.5550528,0.07547073
-4.6051702,-4.522297,0.064457655
-4.6051702,-4.557391,0.068044
-4.6051702,-4.596604,0.06486767
,-4.601151,0.0628235
-4.6051702,-4.796343,0.10541657
,-4.5318956,0.07595504
-4.6051702,-4.6818395,0.059224866
-4.6051702,-4.6065693,0.055884764
-0.34249032,-1.588542,2.0629528
-4.6051702,-4.6348267,0.06031601
-4.6051702,-4.659033,0.063138455
-4.6051702,-4.6047134,0.13598269
-4.6051702,-4.5127845,0.17204449
-4.6051702,-4.586498,0.09164929
-1.5606477,-4.5912313,0.1251027
-4.6051702,-4.588546,0.05705282
-4.6051702,-4.5466676,0.059776735
-4.6051702,-4.564834,0.05520627
-2.207275,-4.623934,0.067865856
-4.6051702,-4.6884203,0.06141906
-4.6051702,-4.5817556,0.052758273
-4.6051702,-4.562356,0.053907942
-4.6051702,-4.671427,0.06303999
-4.6051702,-4.6475754,0.05736557
-4.6051702,-4.565681,0.06339956
-4.6051702,-4.53501,0.060362052
-4.6051702,-4.639818,0.054838546
-4.6051702,-4.5986676,0.051160034
-4.6051702,-4.6725674,0.065372184
-4.6051702,-4.709483,0.06086976
-4.6051702,-4.5409555,0.059224345
-4.6051702,-4.5353284,0.06523279
-4.6051702,-4.7119265,0.06191029
-4.6051702,-4.562275,0.061751068
-4.6051702,-4.6892266,0.06614131
-4.6051702,-4.623122,0.07128242
-4.6051702,-4.5783377,0.07189687
-4.6051702,-4.6566663,0.08067921
-4.6051702,-4.679543,0.07345385
-4.6051702,-4.633667,0.06489629
-4.6051702,-4.5945916,0.089192204
-4.6051702,-4.8747573,0.1146727
-4.6051702,-4.5835752,0.11983138
-4.6051702,-4.6296973,0.08433308
-4.6051702,-4.5449686,0.06759484
-4.6051702,-4.5722017,0.14748223
-4.6051702,-4.605463,0.08092314
-4.6051702,-4.526458,0.2532242
-4.6051702,-4.517305,0.10490041
-4.6051702,-4.5433197,0.10949742
-4.6051702,-4.5164404,0.10660613
-4.6051702,-4.547905,0.1178369
-4.6051702,-4.621892,0.08933373
-4.6051702,-4.5993505,0.07193292
,-4.6073904,0.100092635
-4.6051702,-4.641075,0.10147049
-4.6051702,-4.6108894,0.0646489
-4.6051702,-4.616584,0.07954811
-4.6051702,-4.572951,0.0696582
-4.6051702,-4.6168833,0.08916849
-4.6051702,-4.602022,0.0741967
-4.6051702,-4.600097,0.06274647
-4.6051702,-4.6462903,0.10001253
-4.6051702,-4.560759,0.06831019
-4.6051702,-4.6522017,0.077507265
-4.6051702,-4.675601,0.0863792
-4.6051702,-4.5522585,0.063812286
-4.6051702,-4.6017647,0.102501154
-4.6051702,-4.564965,0.067319624
-4.6051702,-4.5948353,0.06668869
-4.6051702,-4.5923023,0.060278792
,-4.582655,0.06422491
-4.6051702,-4.6158586,0.07355626
,-4.559848,0.05818949
-4.6051702,-4.5718255,0.06751554
-4.6051702,-4.601703,0.06414607
-4.6051702,-4.5824356,0.06142284
-4.6051702,-4.638521,0.06168076
-4.6051702,-4.613552,0.061088033
-4.6051702,-4.60456,0.06218852
-4.6051702,-4.6142783,0.062380936
-4.6051702,-4.611227,0.06381065
-4.6051702,-4.6257324,0.08906027
-4.6051702,-4.6044693,0.115459085
-4.6051702,-4.534132,0.1067784
-4.6051702,-4.531173,0.11949032
-4.6051702,-4.5616007,0.07585365
-4.6051702,-4.618677,0.091932245
-4.6051702,-4.6133413,0.06540124
-4.6051702,-4.5631237,0.06633175
,-4.4738894,0.15053922
-4.6051702,-4.5874414,0.08182847
-4.6051702,-4.604088,0.11356178
-4.6051702,-4.650611,0.10048105
,-4.592822,0.07544327
-4.6051702,-4.599639,0.0795156
-4.6051702,-4.5598354,0.097092286
-4.6051702,-4.586832,0.07184724
-4.6051702,-4.567047,0.109703526
-4.6051702,-4.536153,0.08501246
-4.6051702,-4.5365186,0.08088988
-4.6051702,-4.508196,0.21847475
-4.6051702,-4.5387897,0.08636727
-4.6051702,-4.549093,0.08653087
-4.6051702,-4.595904,0.11447345
-4.6051702,-4.5957727,0.066727966
-4.6051702,-4.582407,0.13057695
-4.6051702,-4.6273103,0.09889804
-4.6051702,-4.5317745,0.108390115
-4.6051702,-4.5761595,0.08642279
-4.6051702,-4.495071,0.07051551
-4.6051702,-4.536209,0.073693484
-4.6051702,-4.524609,0.10127497
-4.6051702,-4.6141453,0.08621029
-4.6051702,-4.636672,0.08728993
-4.6051702,-4.602564,0.066166535
-4.6051702,-4.3474636,0.41356793
-4.6051702,-4.623438,0.09099936
-4.6051702,-4.6337595,0.092971995
-4.6051702,-4.585951,0.09013729
-4.6051702,-4.597887,0.10893594
-4.6051702,-4.6037703,0.11921506
-4.6051702,-4.6033363,0.098207384
-4.6051702,-4.5961018,0.1074007
-4.6051702,-4.5882297,0.07936823
,-4.5932894,0.07212548
-4.6051702,-4.5955772,0.08421433
,-4.4714727,0.09559045
-4.6051702,-4.622046,0.09196139
-4.6051702,-4.6136274,0.08643646
-4.6051702,-4.597638,0.108602546
-4.6051702,-4.596302,0.074232474
-4.6051702,-4.640071,0.08101615
-4.6051702,-4.6300416,0.09017562
-4.6051702,-4.5919065,0.07999326
-4.6051702,-4.6263113,0.07470779
-4.6051702,-4.6224856,0.074252196
-4.6051702,-4.594063,0.06204575
-4.6051702,-4.62642,0.0681167
-4.6051702,-4.575002,0.058567327
-4.6051702,-4.57808,0.055759788
-4.6051702,-4.5988483,0.055542015
-4.6051702,-4.553153,0.058826905
-4.6051702,-4.583973,0.06367377
-4.6051702,-4.600688,0.0552637
-4.6051702,-4.587845,0.056296784
-4.6051702,-4.593027,0.07538267
-4.6051702,-4.568537,0.070095375
-4.6051702,-4.5792933,0.05715935
-4.6051702,-4.601349,0.059438266
-4.6051702,-4.5849795,0.05960687
-4.6051702,-4.6091843,0.058894064
-4.6051702,-4.582156,0.06895828
-4.6051702,-4.5665417,0.0708038
-4.6051702,-4.6242766,0.06072023
-4.6051702,-4.5930576,0.0615739
-4.6051702,-4.6269665,0.061088696
-4.6051702,-4.577793,0.07850514
-4.6051702,-4.6269717,0.06703025
-4.6051702,-4.665507,0.072454
-4.6051702,-4.6885924,0.067459874
-4.6051702,-4.5767207,0.07145491
-4.6051702,-4.647234,0.0825877
-4.6051702,-4.639818,0.12701097
-4.6051702,-4.527018,0.1593004
-4.6051702,-4.5339775,0.11721076
-4.6051702,-4.63008,0.085753016
-4.6051702,-4.5440702,0.16822627
-4.6051702,-4.6034517,0.12754671
-4.6051702,-4.5042095,0.25626507
-4.6051702,-4.5304136,0.17360863
-4.6051702,-4.508924,0.22461854
-4.6051702,-4.0680475,0.73475856
-4.6051702,-4.104634,0.67317605
-4.6051702,-4.648597,0.09076799
-4.6051702,-4.7245336,0.08457438
,-4.564152,0.10118153
-4.6051702,-4.558227,0.10271717
-4.6051702,-4.717843,0.0879423
-4.6051702,-4.6142044,0.09523658
-4.6051702,-4.675334,0.08872955
-4.6051702,-4.574799,0.09882656
-4.6051702,-4.687201,0.09751032
-4.6051702,-4.7049713,0.11128706
-4.6051702,-4.5584145,0.09947735
-4.6051702,-4.63667,0.10556366
-4.6051702,-4.6610765,0.10676239
-4.6051702,-4.6796103,0.10366211
-4.6051702,-4.603606,0.12772417
-4.6051702,-4.54821,0.10639191
-4.6051702,-4.649934,0.12692603
-4.6051702,-4.681648,0.086690515
-4.6051702,-4.6463113,0.09210115
,-4.675847,0.08457793
-4.6051702,-4.684334,0.08081509
,-4.6144853,0.087665506
-4.6051702,-4.697112,0.08523811
-4.6051702,-4.659369,0.08481282
-4.6051702,-4.654646,0.09891549
-4.6051702,-4.694605,0.09658134
-4.6051702,-4.68912,0.11466278
-4.6051702,-4.7207527,0.122482754
-4.6051702,-4.6028767,0.19611366
-4.6051702,-4.6811833,0.16180581
-4.6051702,-3.0544264,2.197346
-4.6051702,-4.5406065,0.181639
-4.6051702,-4.5615554,0.12270666
-4.6051702,-4.558217,0.116286404
-4.6051702,-3.930484,1.2736683
-4.6051702,-4.696336,0.17912339
-4.6051702,-4.5658236,0.2226462
-4.6051702,-4.5345283,0.21114162
,-3.2306843,2.5415103
-4.6051702,-2.7246046,2.0127635
-4.6051702,-3.8262503,1.8173395
-2.207275,-3.665822,2.27532
,-3.321691,1.8494196
0.47623417,-2.986053,1.6254572
-4.6051702,-4.4537263,0.23055005
-4.6051702,-4.672416,0.17579156
-4.6051702,-4.553815,0.15262945
-4.6051702,-4.2268996,0.79450005
-4.6051702,-4.4337044,0.4207911
-4.6051702,-4.3849926,0.48867306
-4.6051702,-2.1955855,2.2832177
-4.6051702,-1.9651825,2.017388
-0.8915981,-4.2451997,1.1751498
-4.6051702,-3.9024992,0.6823416
-2.207275,-4.4330187,0.61684996
-1.5606477,-3.7221968,2.035695
-4.6051702,-4.3891506,0.2577765
-4.6051702,-4.5524945,0.2419339
-4.6051702,-4.434497,0.28228667
-0.4942963,-3.4101417,1.1790557
-0.34249032,-4.015443,1.1592603
-4.6051702,-3.8368144,1.8152353
-4.6051702,-4.2281704,1.2024888
-2.207275,-3.0280852,1.2900764
-4.6051702,-4.3896976,0.32093865
-4.6051702,-4.523506,0.6762704
-4.6051702,-2.7334538,2.4048026
-4.6051702,-4.6363363,0.20332932
-4.6051702,-4.6014833,0.13625132
-4.6051702,-4.094697,1.5684549
-4.6051702,-4.2067065,1.0404327
-4.6051702,-4.212738,1.0737717
-4.6051702,-3.9699218,1.4051732
,-4.08638,1.1367774
-4.6051702,-4.5832987,0.29185978
,-2.6994655,2.0533948
-4.6051702,-4.268748,1.2606971
-4.6051702,-4.1431303,1.439559
-4.6051702,-4.543941,0.106097765
-4.6051702,-3.9414012,1.2611592
-4.6051702,-4.3339024,0.9890588
-4.6051702,-4.528498,0.13773158
-4.6051702,-4.5703745,0.10763198
-4.6051702,-4.6234007,0.12137778
-1.5606477,-4.665908,0.10136642
-2.207275,-4.646134,0.10788515
-4.6051702,-4.708608,0.12655209
-4.6051702,-4.621093,0.10555592
-4.6051702,-4.6553264,0.097337246
-4.6051702,-4.646414,0.12413349
-2.207275,-4.5790663,0.12636316
-4.6051702,-4.5936174,0.16264594
-4.6051702,-4.657984,0.10283088
-4.6051702,-4.6351104,0.14074089
-4.6051702,-4.6591535,0.23666127
-4.6051702,-4.5763173,0.20974185
-4.6051702,-4.6076584,0.14854938
-4.6051702,-4.5964794,0.16593716
-4.6051702,-4.660872,0.121351376
-4.6051702,-4.625945,0.14447187
-4.6051702,-4.385461,0.41192096
-4.6051702,-4.4605846,0.43573183
-4.6051702,-4.5962734,0.1631337
-4.6051702,-4.516815,0.20689562
-4.6051702,-4.654469,0.14682941
-4.6051702,-4.369507,0.5968439
-2.207275,-4.1939354,0.58388656
-4.6051702,-4.2294054,0.59969497
-1.171183,-3.9586787,0.8813067
-4.6051702,-4.165997,1.0087197
-4.6051702,-4.6151333,0.13233273
-4.6051702,-4.676822,0.460634
-4.6051702,-3.9625955,1.1338953
-1.5606477,-1.1808186,2.9140751
-4.6051702,-3.4123654,2.489525
-1.5606477,-2.3983579,3.0538
-4.6051702,-2.7624002,2.8354044
-4.6051702,-2.9094672,2.4512908
0.0099503305,-4.4557123,0.36082587
-4.6051702,-4.4273067,0.36601302
-4.6051702,-4.274191,0.41419393
-2.207275,-4.316391,0.3173862
-4.6051702,-4.6094284,0.06740582
-4.6051702,-4.616709,0.06910481
,-4.572673,0.073182195
-4.6051702,-4.5855823,0.0744916
-4.6051702,-4.6211834,0.06419635
-4.6051702,-4.584132,0.068020664
-4.6051702,-4.611436,0.064625055
-4.6051702,-4.5332355,0.0739037
-4.6051702,-4.630005,0.07343357
-4.6051702,-4.6180906,0.06447407
-4.6051702,-4.590549,0.07477973
-4.6051702,-4.5898046,0.06669701
-4.6051702,-4.6238794,0.0740537
-4.6051702,-4.605772,0.07709375
-4.6051702,-4.564756,0.06640284
-4.6051702,-4.570093,0.08814582
-4.6051702,-4.565971,0.070707396
-4.6051702,-4.604412,0.05658863
-4.6051702,-4.6172733,0.051970016
,-4.604933,0.056437485
-4.6051702,-4.582473,0.061809354
,-4.594211,0.050713636
-4.6051702,-4.5887613,0.06611949
-4.6051702,-4.604018,0.062167525
-4.6051702,-4.5845466,0.055978272
-4.6051702,-4.6419096,0.061367698
-4.6051702,-4.606694,0.060803365
-4.6051702,-4.609537,0.06604037
-4.6051702,-4.6270666,0.073990084
-4.6051702,-4.6157885,0.07092859
-4.6051702,-4.3869667,0.31136072
-4.6051702,-4.564618,0.13330963
-4.6051702,-4.544897,0.09880671
-4.6051702,-4.541168,0.12809585
-4.6051702,-4.501141,0.20721807
-4.6051702,-4.6243505,0.08852237
-4.6051702,-4.6270084,0.07838745
-4.6051702,-4.583933,0.079174414
,1.62741,1.73519
-4.6051702,-4.311926,0.28607437
0.83724755,0.15559588,1.6469125
-4.6051702,-0.67265713,1.4857601
,-4.449663,0.19210872
-4.6051702,-4.537179,0.14731851
-4.6051702,-4.576786,0.10357693
-4.6051702,-4.5951843,0.07635876
-4.6051702,-4.551793,0.10440555
-4.6051702,-4.6135645,0.115082934
-4.6051702,-4.5442324,0.107675724
2.3804717,2.0007405,1.7905301
-4.6051702,-4.452573,0.20111446
-4.6051702,-4.3827276,0.22233088
0.0099503305,0.994928,1.6151056
-4.6051702,-4.668557,0.09575568
1.6695918,1.3564963,1.6581597
-4.6051702,-0.91262615,1.532746
-4.6051702,-4.5005417,0.12417408
-4.6051702,-4.5711927,0.10130214
-4.6051702,-4.5961704,0.08695209
-4.6051702,-4.554635,0.12603115
-4.6051702,-4.473764,0.15590969
-4.6051702,-4.1127043,0.47582453
-4.6051702,-3.6764827,0.85080993
-4.6051702,-4.5907316,0.13383971
2.6108048,2.222678,1.8568413
-4.6051702,-3.9433637,0.6410086
-4.6051702,-4.2295218,0.46550548
-4.6051702,-4.595973,0.09647928
-4.6051702,-4.5796413,0.11621045
-4.6051702,-2.0966363,1.7120535
-4.6051702,-2.6088004,1.4061297
-4.6051702,-2.3845286,1.484406
-4.6051702,-4.418081,0.29296568
,-4.5237274,0.21142468
-4.6051702,-4.599967,0.1102076
,-4.5390835,0.15370265
-4.6051702,-4.086747,0.53625745
-4.6051702,-4.1778026,0.47306862
-4.6051702,-4.5550165,0.09515124
-4.6051702,-4.545512,0.19910997
-4.6051702,-4.129647,0.48771238
-4.6051702,-4.5540075,0.07043905
-4.6051702,-4.5410967,0.06194196
-4.6051702,-4.5978155,0.06326996
-2.207275,-4.5933223,0.058834806
-4.6051702,-4.6104345,0.056357384
-4.6051702,-4.65586,0.07036875
-4.6051702,-4.5961123,0.05312835
-4.6051702,-4.628477,0.04911964
-4.6051702,-4.6294928,0.053330682
-4.6051702,-4.605211,0.05675934
-4.6051702,-4.6307344,0.06953194
-4.6051702,-4.6328526,0.049505986
-4.6051702,-4.6305923,0.056727603
-4.6051702,-4.659832,0.08604896
-4.6051702,-4.611619,0.08078644
-4.6051702,-4.6293874,0.059957176
-4.6051702,-4.646954,0.062013242
-4.6051702,-4.6009445,0.05538161
-4.6051702,-4.648263,0.059717912
-4.6051702,-4.634308,0.091961056
-4.6051702,-4.593018,0.105387665
-4.6051702,-4.6540337,0.06397976
-4.6051702,-4.6099133,0.07244847
-4.6051702,-4.6523743,0.063822955
-4.6051702,-4.455847,0.17175075
-4.6051702,-4.670376,0.10254132
-4.6051702,-4.7124205,0.1136519
-4.6051702,-4.730506,0.12476501
-4.6051702,-4.497745,0.1901939
-4.6051702,-4.588457,0.074047826
-4.6051702,-4.687215,0.16869438
-4.6051702,-2.4560928,1.7705349
-4.6051702,-3.519308,1.2290307
-4.6051702,-2.5977435,1.47525
2.7856283,-0.52661705,2.573106
1.7766458,1.0643289,1.8338888
-4.6051702,-3.4251127,1.8716159
2.6108048,1.8893414,1.7572883
2.6468837,1.6829933,1.7766538
2.0162354,1.923607,1.8322282
1.7065647,1.034686,1.8662739
-4.6051702,-4.632308,0.07691205
-4.6051702,-4.6260076,0.076945014
,-4.6239347,0.091293536
-4.6051702,-4.6213284,0.093795665
-4.6051702,-4.6347275,0.06792931
-4.6051702,-4.6147847,0.081504315
-4.6051702,-4.633848,0.07115011
-4.6051702,-4.6006722,0.09008012
-4.6051702,-4.651828,0.077485494
-4.6051702,-4.666531,0.065150596
-4.6051702,-4.594618,0.092446215
-4.6051702,-4.6271477,0.06837828
-4.6051702,-4.6342716,0.07852562
-4.6051702,-4.646248,0.08643069
-4.6051702,-4.6133327,0.062626
-4.6051702,-4.58344,0.097727604
-4.6051702,-4.6077337,0.065282196
-4.6051702,-4.5650444,0.06672527
-4.6051702,-4.5495143,0.057059802
,-4.553652,0.064569764
-4.6051702,-4.542852,0.075288035
,-4.558124,0.055854682
-4.6051702,-4.581763,0.07051336
-4.6051702,-4.5742264,0.06513369
-4.6051702,-4.573327,0.057565443
-4.6051702,-4.6112366,0.06115064
-4.6051702,-4.5926285,0.058673214
-4.6051702,-4.621348,0.062540926
-4.6051702,-4.5875034,0.06163158
-4.6051702,-4.634344,0.061752852
-4.6051702,-4.6522493,0.06386131
-4.6051702,-4.587248,0.11979518
-4.6051702,-4.5625935,0.10009536
-4.6051702,-4.5597897,0.124999925
-4.6051702,-4.65816,0.058936883
-4.6051702,-4.6517143,0.08695963
-4.6051702,-4.672537,0.059191257
-4.6051702,-4.6267204,0.06245654
,-4.5163774,0.09888879
-4.6051702,-4.638139,0.06509922
-4.6051702,-4.5906157,0.07144002
-4.6051702,-4.5974054,0.06683846
,-4.6172996,0.061046243
-4.6051702,-4.6367025,0.06457173
-4.6051702,-4.574181,0.08400402
-4.6051702,-4.6223288,0.06422114
-4.6051702,-4.565873,0.10299124
-4.6051702,-4.546814,0.07226917
-4.6051702,-4.5917616,0.06796012
-4.6051702,-4.5902667,0.10521627
-4.6051702,-4.538897,0.06647622
-4.6051702,-4.59941,0.06813664
-4.6051702,-4.584035,0.07767688
-4.6051702,-4.673421,0.05735855
-4.6051702,-4.6002398,0.08742052
-4.6051702,-4.6050687,0.06175383
-4.6051702,-4.5478916,0.09649612
-4.6051702,-4.5715594,0.081360355
-4.6051702,-4.6227913,0.06006898
-4.6051702,-4.6276283,0.060201194
-4.6051702,-4.5396514,0.083034776
-4.6051702,-4.5857124,0.064384386
-4.6051702,-4.565896,0.062481016
-4.6051702,-4.6665077,0.056602105
-4.6051702,-4.5329213,0.120384604
-4.6051702,-4.6075525,0.0587095
-4.6051702,-4.6923323,0.064019054
-4.6051702,-4.6123705,0.08158851
-4.6051702,-4.5948052,0.11204119
-4.6051702,-4.570113,0.07898738
-4.6051702,-4.5439043,0.070483364
-4.6051702,-4.5796366,0.07344264
-4.6051702,-4.6703296,0.05974949
,-4.6604996,0.057838973
-4.6051702,-4.594261,0.07952981
,-4.5101786,0.074124835
-4.6051702,-4.665789,0.06360838
-4.6051702,-4.610093,0.058448836
-4.6051702,-4.5129814,0.107816786
-4.6051702,-4.6804867,0.059464175
-4.6051702,-4.6308446,0.06195657
-4.6051702,-4.5945516,0.07736342
-4.6051702,-4.552046,0.071740195
-4.6051702,-4.5510235,0.06980874
-4.6051702,-4.545313,0.07127571
-4.6051702,-4.5374556,0.059843358
-4.6051702,-4.559141,0.06620715
-4.6051702,-4.5464153,0.056487206
-4.6051702,-4.5873246,0.053326722
-4.6051702,-4.5982985,0.053517558
-4.6051702,-4.55196,0.05470938
-4.6051702,-4.542104,0.05969995
-4.6051702,-4.604331,0.052350383
-4.6051702,-4.58766,0.05398838
-4.6051702,-4.587352,0.06672407
-4.6051702,-4.5390415,0.06351924
-0.8915981,-4.5811844,0.054545056
-4.6051702,-4.575883,0.054772962
-4.6051702,-4.5960994,0.05446669
-4.6051702,-4.618736,0.055230215
-4.6051702,-4.576723,0.063646026
-4.6051702,-4.5692644,0.067148894
-4.6051702,-4.600327,0.057190415
-4.6051702,-4.5592947,0.060160775
-4.6051702,-4.604741,0.057705097
-4.6051702,-4.603632,0.060936898
-4.6051702,-4.604644,0.061099213
-4.6051702,-4.6654525,0.06385694
-4.6051702,-4.689619,0.059989125
-4.6051702,-4.6272345,0.05672379
-4.6051702,-4.592726,0.06894079
-4.6051702,-4.634637,0.088142164
-4.6051702,-4.553291,0.117399655
-4.6051702,-4.552615,0.079641186
-4.6051702,-4.608634,0.060745522
-4.6051702,-4.5763607,0.14593588
-4.6051702,-4.5935264,0.08701333
-4.6051702,-4.5529585,0.26974308
-4.6051702,-4.5401335,0.11022657
-4.6051702,-4.564079,0.1152816
-4.6051702,-4.5368614,0.11168527
-4.6051702,-4.5579,0.12414585
-4.6051702,-4.681655,0.071454026
-4.6051702,-4.6359434,0.07785601
,-4.637472,0.080900915
-4.6051702,-4.636998,0.0829209
-4.6051702,-4.600855,0.07367636
-4.6051702,-4.634299,0.07732333
-4.6051702,-4.6315675,0.074398726
-4.6051702,-4.6098347,0.083430566
-4.6051702,-4.6454067,0.07845308
-4.6051702,-4.6349163,0.07180675
-4.6051702,-4.6040707,0.08540037
-4.6051702,-4.62193,0.073517434
-4.6051702,-4.631729,0.080000356
-4.6051702,-4.6608257,0.08305879
-4.6051702,-4.6361756,0.0682268
-4.6051702,-4.584581,0.09521211
-4.6051702,-4.616781,0.071057886
-4.6051702,-4.587512,0.07405904
-4.6051702,-4.5684586,0.067455955
,-4.5718627,0.07378405
-4.6051702,-4.5739684,0.07545106
,-4.562422,0.06686257
-4.6051702,-4.580491,0.07626724
-4.6051702,-4.5653715,0.07356551
-4.6051702,-4.5653763,0.06759298
-4.6051702,-4.594455,0.06987865
-4.6051702,-4.5787864,0.0692475
-4.6051702,-4.5922575,0.07108927
-4.6051702,-4.5913134,0.07326861
-4.6051702,-4.6252975,0.068956286
-4.6051702,-4.6438103,0.07651424
-4.6051702,-4.5709686,0.122897655
-4.6051702,-4.5597124,0.10018965
-4.6051702,-4.539974,0.12600929
-4.6051702,-4.631514,0.071354814
-4.6051702,-4.675349,0.08910135
-4.6051702,-4.662662,0.067629285
-4.6051702,-4.6308136,0.0705663
,-4.5112743,0.11636257
-4.6051702,-4.615762,0.07666731
-4.6051702,-4.5978565,0.08184156
-4.6051702,-4.5843267,0.08036576
,-4.614919,0.07139229
-4.6051702,-4.6564226,0.07565936
-4.6051702,-4.549067,0.08942817
-4.6051702,-4.6280518,0.07218252
-4.6051702,-4.537635,0.10824275
-4.6051702,-4.559331,0.07681721
-4.6051702,-4.613438,0.078815475
-4.6051702,-4.5626945,0.12720199
-4.6051702,-4.537739,0.07343035
-4.6051702,-4.5872526,0.080812775
-4.6051702,-4.576312,0.08876173
-4.6051702,-4.6924763,0.063801095
-4.6051702,-4.5984573,0.100049086
-4.6051702,-4.6012907,0.07380324
-4.6051702,-4.504825,0.104004726
-4.6051702,-4.576599,0.08934939
-4.6051702,-4.638794,0.06727278
-4.6051702,-4.6435566,0.06940102
-4.6051702,-4.507324,0.08876495
-4.6051702,-4.580888,0.07434469
-4.6051702,-4.5497518,0.07475218
-4.6051702,-4.695668,0.06430482
-4.6051702,-4.5329843,0.13072751
-4.6051702,-4.5752506,0.0686513
-4.6051702,-4.666645,0.07697428
-4.6051702,-4.630527,0.08855641
-4.6051702,-4.575658,0.115830794
-4.6051702,-4.538113,0.090219684
-4.6051702,-4.5446496,0.08260174
-4.6051702,-4.57365,0.08923123
-4.6051702,-4.630492,0.073042735
,-4.6514306,0.06876687
-4.6051702,-4.61477,0.0842696
,-4.501441,0.08522979
-4.6051702,-4.645669,0.07488568
-4.6051702,-4.591872,0.06555974
-4.6051702,-4.515169,0.10357195
-4.6051702,-4.6739225,0.07056927
-4.6051702,-4.610282,0.07179474
-4.6051702,-4.5876637,0.083832964
-4.6051702,-4.5591598,0.07578569
-4.6051702,-4.5671015,0.07639834
-4.6051702,-4.573101,0.07588438
-4.6051702,-4.56141,0.07088394
-4.6051702,-4.588871,0.07722544
-4.6051702,-4.565337,0.06802537
-4.6051702,-4.592562,0.063420065
-4.6051702,-4.6000495,0.065575406
-4.6051702,-4.559774,0.067480035
-4.6051702,-4.521431,0.07292965
-4.6051702,-4.6068664,0.062564366
-4.6051702,-4.588026,0.06634022
-4.6051702,-4.576613,0.07703103
-4.6051702,-4.507119,0.077327505
-4.6051702,-4.566239,0.06960604
-4.6051702,-4.566219,0.069959156
-4.6051702,-4.588884,0.06783044
-4.6051702,-4.6062446,0.06933468
-4.6051702,-4.5410557,0.073918104
-4.6051702,-4.568786,0.07562178
-4.6051702,-4.592152,0.07032948
-4.6051702,-4.5354156,0.072395585
-4.6051702,-4.599908,0.06917943
-4.6051702,-4.596304,0.070321254
-4.6051702,-4.611429,0.07490905
-4.6051702,-4.6761975,0.078518376
-4.6051702,-4.6847878,0.0744216
-4.6051702,-4.618312,0.06684568
-4.6051702,-4.590706,0.07693251
-4.6051702,-4.6487656,0.09249444
-4.6051702,-4.541892,0.1263126
-4.6051702,-4.5648375,0.08822612
-4.6051702,-4.606974,0.06825849
-4.6051702,-4.566741,0.14952175
-4.6051702,-4.605576,0.090714835
-4.6051702,-4.5569415,0.21156745
-4.6051702,-4.5359926,0.1207779
-4.6051702,-4.5589924,0.1251608
-4.6051702,-4.5364017,0.12112666
-4.6051702,-4.5514174,0.13754773
